Filename,Pitch
p226_144.wav,209.63603
p226_145.wav,188.20667
p226_146.wav,165.04843
p226_148.wav,154.13663
p226_149.wav,162.19115
p226_150.wav,175.11946
p226_151.wav,171.21416
p226_152.wav,178.97438
p226_153.wav,190.16522
p226_154.wav,183.03064
p226_155.wav,182.27008
p226_156.wav,195.96136
p226_157.wav,194.52214
p226_158.wav,209.74922
p226_159.wav,168.19626
p226_160.wav,145.70122
p226_161.wav,178.55275
p226_162.wav,156.83139
p226_163.wav,165.08133
p226_164.wav,137.12135
p226_165.wav,154.88513
p226_166.wav,154.71947
p226_167.wav,189.1485
p226_168.wav,194.72595
p226_169.wav,191.39702
p226_171.wav,199.5277
p226_172.wav,179.81836
p226_173.wav,166.43874
p226_174.wav,217.01073
p226_175.wav,191.28668
p226_176.wav,142.35968
p226_177.wav,128.54356
p226_178.wav,146.439
p226_179.wav,153.81181
p226_180.wav,148.2924
p226_181.wav,146.46146
p226_183.wav,153.25697
p226_184.wav,148.87411
p226_185.wav,169.19772
p226_186.wav,174.79924
p226_187.wav,184.05734
p226_188.wav,195.1965
p226_190.wav,180.33076
p226_191.wav,164.39403
p226_192.wav,145.83209
p226_193.wav,162.56079
p226_194.wav,150.68587
p226_195.wav,165.43092
p226_197.wav,189.83359
p226_198.wav,220.6711
p226_199.wav,209.2983
p226_200.wav,190.79471
p226_201.wav,195.03812
p226_202.wav,225.96245
p226_203.wav,154.25713
p226_204.wav,166.08939
p226_205.wav,170.72133
p226_206.wav,171.45006
p226_207.wav,154.85707
p226_208.wav,168.53584
p226_209.wav,142.71902
p226_210.wav,95.55299
p226_211.wav,178.35083
p226_212.wav,175.5672
p226_213.wav,153.61269
p226_214.wav,192.80258
p226_215.wav,158.69843
p226_216.wav,127.993935
p226_217.wav,152.89354
p226_218.wav,154.07437
p226_219.wav,130.56285
p226_220.wav,188.26996
p226_221.wav,171.3807
p226_223.wav,146.56448
p226_224.wav,146.54364
p226_225.wav,153.39932
p226_226.wav,177.68802
p226_227.wav,151.02916
p226_228.wav,160.75027
p226_229.wav,163.15775
p226_230.wav,180.37396
p226_231.wav,166.39294
p226_232.wav,144.78682
p226_233.wav,174.55402
p226_234.wav,131.15742
p226_235.wav,153.478
p226_236.wav,151.99608
p226_237.wav,133.04997
p226_238.wav,163.0352
p226_239.wav,199.56026
p226_240.wav,167.84114
p226_241.wav,187.34099
p226_242.wav,216.5325
p226_243.wav,214.33249
p226_244.wav,163.98793
p226_245.wav,152.1534
p226_246.wav,156.52092
p226_247.wav,154.89528
p226_248.wav,119.19453
p226_249.wav,142.35548
p226_251.wav,118.24238
p226_252.wav,145.61491
p226_253.wav,180.5807
p226_254.wav,169.92868
p226_255.wav,185.39177
p226_256.wav,191.595
p226_257.wav,161.87723
p226_258.wav,151.8615
p226_259.wav,160.77571
p226_260.wav,176.52922
p226_261.wav,165.32683
p226_262.wav,190.92677
p226_263.wav,142.62447
p226_264.wav,157.67638
p226_265.wav,175.40651
p226_266.wav,155.92758
p226_267.wav,160.01894
p226_268.wav,156.67705
p226_269.wav,163.57811
p226_270.wav,180.2255
p226_271.wav,191.98863
p226_272.wav,204.5926
p226_273.wav,160.01958
p226_274.wav,160.75864
p226_276.wav,167.215
p226_278.wav,207.01949
p226_279.wav,140.39717
p226_280.wav,177.07632
p226_281.wav,152.03542
p226_283.wav,208.75154
p226_284.wav,169.94191
p226_285.wav,185.2401
p226_286.wav,219.07176
p226_287.wav,222.86992
p226_288.wav,174.41644
p226_289.wav,148.05612
p226_290.wav,159.81895
p226_291.wav,171.75763
p226_292.wav,173.77907
p226_293.wav,157.8336
p226_294.wav,129.16135
p226_295.wav,129.82361
p226_296.wav,166.27547
p226_297.wav,164.99533
p226_298.wav,171.58519
p226_299.wav,197.04276
p226_300.wav,168.59308
p226_301.wav,165.41862
p226_302.wav,166.34148
p226_303.wav,180.44606
p226_304.wav,129.99446
p226_305.wav,185.04924
p226_306.wav,188.09068
p226_307.wav,153.51025
p226_308.wav,151.76326
p226_309.wav,157.00754
p226_310.wav,171.54811
p226_311.wav,173.70499
p226_312.wav,159.56255
p226_313.wav,168.57343
p226_314.wav,179.21579
p226_315.wav,207.42754
p226_316.wav,162.4673
p226_317.wav,144.03549
p226_319.wav,158.51143
p226_320.wav,176.48741
p226_321.wav,140.80771
p226_323.wav,178.93893
p226_324.wav,193.51512
p226_325.wav,162.89174
p226_326.wav,191.30714
p226_327.wav,209.19046
p226_328.wav,211.09044
p226_329.wav,215.56326
p226_330.wav,161.20349
p226_331.wav,139.6679
p226_332.wav,149.3178
p226_333.wav,150.75185
p226_334.wav,161.82468
p226_335.wav,128.07982
p226_336.wav,134.9406
p226_337.wav,117.469986
p226_338.wav,162.84235
p226_339.wav,155.9798
p226_340.wav,180.21407
p226_341.wav,174.35165
p226_342.wav,166.18828
p226_343.wav,155.60333
p226_344.wav,202.93196
p226_345.wav,200.78639
p226_346.wav,178.09567
p226_347.wav,178.01169
p226_348.wav,162.97655
p226_349.wav,163.86855
p226_350.wav,200.57109
p226_351.wav,172.3254
p226_352.wav,164.64032
p226_353.wav,144.07361
p226_354.wav,138.63219
p226_355.wav,173.85359
p226_356.wav,132.68617
p226_357.wav,198.2738
p226_358.wav,189.59203
p226_359.wav,170.95131
p226_360.wav,179.49774
p226_361.wav,157.48232
p226_362.wav,129.31216
p226_363.wav,170.11229
p226_364.wav,158.71463
p226_365.wav,187.9075
p226_366.wav,132.84587
p226_367.wav,185.3227
p226_368.wav,167.18936
p226_369.wav,175.82837
p226_370.wav,191.4474
p227_001.wav,196.56015
p227_002.wav,188.71896
p227_003.wav,193.39316
p227_004.wav,200.47458
p227_005.wav,196.375
p227_006.wav,180.46494
p227_008.wav,187.33603
p227_009.wav,181.34111
p227_010.wav,162.77821
p227_011.wav,182.10161
p227_012.wav,188.73108
p227_013.wav,149.81772
p227_014.wav,165.60423
p227_015.wav,167.39236
p227_016.wav,168.80608
p227_017.wav,152.0325
p227_018.wav,172.65901
p227_019.wav,181.04288
p227_020.wav,194.602
p227_021.wav,179.21101
p227_022.wav,166.30624
p227_023.wav,178.22612
p227_024.wav,175.15234
p227_025.wav,174.61594
p227_026.wav,177.48085
p227_027.wav,174.0625
p227_028.wav,221.35721
p227_029.wav,208.12074
p227_030.wav,172.227
p227_031.wav,218.12454
p227_032.wav,216.83406
p227_033.wav,225.48293
p227_034.wav,149.05284
p227_035.wav,173.51883
p227_036.wav,178.49753
p227_037.wav,131.63167
p227_038.wav,181.044
p227_039.wav,174.38704
p227_040.wav,132.2115
p227_041.wav,104.93114
p227_042.wav,164.72154
p227_043.wav,177.80342
p227_044.wav,184.991
p227_045.wav,187.17252
p227_046.wav,157.91856
p227_047.wav,160.81152
p227_048.wav,159.90668
p227_049.wav,158.29135
p227_050.wav,160.27515
p227_051.wav,180.32097
p227_052.wav,166.0163
p227_053.wav,134.4214
p227_054.wav,133.6222
p227_055.wav,162.36516
p227_056.wav,145.93736
p227_057.wav,125.27678
p227_058.wav,150.23479
p227_059.wav,193.61075
p227_060.wav,177.7001
p227_061.wav,188.90797
p227_062.wav,155.75464
p227_063.wav,175.7946
p227_064.wav,158.73422
p227_065.wav,174.19217
p227_066.wav,173.73106
p227_067.wav,204.52557
p227_068.wav,178.3272
p227_069.wav,190.3217
p227_070.wav,177.33438
p227_071.wav,190.75066
p227_072.wav,193.88373
p227_073.wav,223.62975
p227_074.wav,204.71628
p227_075.wav,152.3447
p227_076.wav,158.94923
p227_077.wav,149.3056
p227_078.wav,138.95819
p227_079.wav,137.63954
p227_080.wav,155.87718
p227_081.wav,135.7518
p227_082.wav,169.91507
p227_083.wav,171.43553
p227_084.wav,198.61775
p227_085.wav,197.32494
p227_086.wav,157.30072
p227_087.wav,163.51527
p227_088.wav,198.61147
p227_089.wav,168.10983
p227_090.wav,181.46388
p227_091.wav,142.76595
p227_092.wav,161.37085
p227_093.wav,135.2798
p227_094.wav,162.51537
p227_095.wav,191.49208
p227_096.wav,138.11046
p227_097.wav,141.42906
p227_098.wav,167.9714
p227_099.wav,176.2402
p227_100.wav,140.67023
p227_101.wav,165.82144
p227_102.wav,128.01459
p227_103.wav,117.14091
p227_104.wav,153.79376
p227_105.wav,160.80342
p227_106.wav,155.56287
p227_107.wav,165.90338
p227_108.wav,161.82077
p227_109.wav,192.4182
p227_110.wav,182.00085
p227_111.wav,210.34923
p227_112.wav,214.5953
p227_113.wav,215.28967
p227_114.wav,138.25858
p227_116.wav,131.11565
p227_117.wav,146.58788
p227_118.wav,113.714806
p227_119.wav,147.36185
p227_120.wav,145.56702
p227_121.wav,136.91649
p227_122.wav,137.58511
p227_123.wav,160.56119
p227_124.wav,169.57036
p227_125.wav,196.90024
p227_126.wav,213.0541
p227_127.wav,172.9003
p227_128.wav,169.27422
p227_129.wav,153.75914
p227_130.wav,187.50282
p227_131.wav,160.62389
p227_132.wav,135.2152
p227_133.wav,137.41164
p227_134.wav,123.26334
p227_135.wav,166.58644
p227_136.wav,164.43253
p227_137.wav,146.84894
p227_138.wav,149.81128
p227_139.wav,156.64337
p227_140.wav,169.97014
p227_141.wav,155.48758
p227_142.wav,171.61475
p227_143.wav,126.75787
p227_144.wav,160.26886
p227_145.wav,158.78511
p227_146.wav,204.44357
p227_147.wav,175.31871
p227_148.wav,198.09897
p227_149.wav,189.94954
p227_150.wav,178.55031
p227_151.wav,170.45801
p227_152.wav,179.2755
p227_153.wav,196.52776
p227_154.wav,204.47789
p227_155.wav,142.41144
p227_156.wav,139.82434
p227_157.wav,149.15369
p227_158.wav,129.62556
p227_159.wav,139.6687
p227_160.wav,139.6784
p227_161.wav,120.487
p227_162.wav,127.806885
p227_163.wav,187.89256
p227_164.wav,171.13953
p227_165.wav,180.20801
p227_166.wav,202.78867
p227_167.wav,160.41356
p227_168.wav,168.62898
p227_169.wav,168.45377
p227_170.wav,160.58995
p227_171.wav,136.36285
p227_172.wav,161.5799
p227_173.wav,150.58986
p227_174.wav,135.86288
p227_175.wav,165.94576
p227_176.wav,120.7981
p227_177.wav,138.258
p227_178.wav,118.395836
p227_179.wav,181.69678
p227_180.wav,170.82407
p227_181.wav,168.32889
p227_183.wav,186.14508
p227_184.wav,126.8349
p227_186.wav,186.62775
p227_187.wav,167.69167
p227_188.wav,211.64073
p227_189.wav,162.72794
p227_190.wav,164.6058
p227_191.wav,182.08984
p227_192.wav,185.28989
p227_193.wav,189.67642
p227_194.wav,186.42595
p227_195.wav,199.90477
p227_196.wav,214.94684
p227_197.wav,135.02383
p227_198.wav,132.23006
p227_199.wav,133.32254
p227_200.wav,130.44673
p227_201.wav,137.13501
p227_203.wav,127.02432
p227_204.wav,190.88739
p227_205.wav,120.61948
p227_206.wav,143.65776
p227_207.wav,167.62105
p227_208.wav,175.06653
p227_209.wav,196.99664
p227_210.wav,157.716
p227_211.wav,168.18367
p227_212.wav,176.22626
p227_213.wav,189.36388
p227_214.wav,131.49112
p227_215.wav,118.60173
p227_216.wav,141.7343
p227_217.wav,169.07314
p227_218.wav,161.10011
p227_219.wav,122.06769
p227_220.wav,129.30211
p227_222.wav,163.37793
p227_223.wav,158.45314
p227_226.wav,150.31053
p227_227.wav,147.77962
p227_228.wav,205.04385
p227_229.wav,147.86116
p227_230.wav,140.74162
p227_231.wav,130.06558
p227_232.wav,144.46997
p227_233.wav,151.61082
p227_235.wav,154.61835
p227_236.wav,160.00821
p227_237.wav,189.1965
p227_238.wav,168.49005
p227_239.wav,171.70683
p227_240.wav,200.15222
p227_241.wav,206.63443
p227_242.wav,138.89845
p227_243.wav,141.00365
p227_244.wav,135.03384
p227_245.wav,126.11382
p227_246.wav,134.19287
p227_247.wav,104.53476
p227_248.wav,163.14075
p227_249.wav,104.491455
p227_250.wav,162.28192
p227_251.wav,148.93434
p227_252.wav,189.67287
p227_253.wav,215.44159
p227_254.wav,152.57487
p227_255.wav,163.35973
p227_256.wav,158.70927
p227_257.wav,152.66272
p227_258.wav,146.51152
p227_259.wav,141.20436
p227_260.wav,161.82327
p227_261.wav,142.73717
p227_262.wav,151.56514
p227_263.wav,172.59033
p227_264.wav,140.16507
p227_265.wav,145.72322
p227_266.wav,160.69319
p227_267.wav,156.79123
p227_268.wav,162.37079
p227_269.wav,162.76958
p227_270.wav,151.67
p227_271.wav,184.97704
p227_272.wav,127.75526
p227_273.wav,140.88562
p227_274.wav,155.76154
p227_275.wav,179.45407
p227_276.wav,189.12753
p227_277.wav,159.95691
p227_278.wav,193.60698
p227_279.wav,178.45352
p227_280.wav,188.3738
p227_281.wav,215.55746
p227_282.wav,158.2651
p227_283.wav,139.93178
p227_284.wav,134.7256
p227_285.wav,137.39673
p227_286.wav,158.38985
p227_287.wav,145.08704
p227_288.wav,121.06907
p227_289.wav,146.74918
p227_290.wav,173.58655
p227_291.wav,157.3693
p227_292.wav,170.6557
p227_293.wav,214.28555
p227_294.wav,151.42422
p227_295.wav,179.67284
p227_296.wav,181.60559
p227_297.wav,187.28064
p227_298.wav,157.06573
p227_299.wav,121.263855
p227_300.wav,135.84291
p227_301.wav,128.78267
p227_302.wav,150.93314
p227_303.wav,149.34615
p227_304.wav,149.57365
p227_305.wav,155.41035
p227_306.wav,175.59396
p227_307.wav,169.19461
p227_308.wav,177.28755
p227_309.wav,152.0192
p227_310.wav,155.06226
p227_311.wav,139.56108
p227_312.wav,175.48616
p227_313.wav,216.69016
p227_314.wav,154.02663
p227_315.wav,143.93163
p227_316.wav,177.32124
p227_317.wav,175.15814
p227_318.wav,169.8705
p227_319.wav,197.14363
p227_320.wav,203.70683
p227_321.wav,214.47675
p227_322.wav,146.21011
p227_323.wav,156.1903
p227_324.wav,148.13167
p227_326.wav,138.84381
p227_327.wav,157.51163
p227_328.wav,177.63165
p227_329.wav,154.53188
p227_330.wav,105.56882
p227_331.wav,164.68169
p227_332.wav,178.77316
p227_333.wav,193.51213
p227_334.wav,197.27138
p227_335.wav,161.0097
p227_336.wav,162.34448
p227_337.wav,157.83961
p227_338.wav,170.67062
p227_339.wav,131.46948
p227_340.wav,152.92471
p227_341.wav,126.55208
p227_342.wav,117.05838
p227_343.wav,182.6013
p227_344.wav,147.79774
p227_345.wav,144.1307
p227_347.wav,144.92162
p227_348.wav,177.49615
p227_349.wav,181.1051
p227_350.wav,174.79958
p227_351.wav,171.61523
p227_352.wav,153.25735
p227_353.wav,145.32466
p227_354.wav,182.72731
p227_355.wav,221.59926
p227_356.wav,143.40814
p227_357.wav,149.67577
p227_358.wav,172.6089
p227_359.wav,191.94748
p227_360.wav,178.67908
p227_361.wav,173.25383
p227_363.wav,209.5172
p227_364.wav,219.25435
p227_365.wav,137.84657
p227_366.wav,120.938446
p227_367.wav,119.79278
p227_368.wav,150.97653
p227_369.wav,137.14679
p227_370.wav,137.76015
p227_371.wav,120.46034
p227_372.wav,137.21944
p227_373.wav,197.80045
p227_374.wav,190.34543
p227_375.wav,203.6376
p227_376.wav,178.76158
p227_377.wav,124.56965
p227_378.wav,207.27257
p227_379.wav,133.25105
p227_380.wav,163.02818
p227_382.wav,209.91489
p227_383.wav,167.44142
p227_384.wav,167.47098
p227_385.wav,166.20605
p227_386.wav,165.64934
p227_387.wav,140.06685
p227_388.wav,173.40279
p227_389.wav,185.81134
p227_390.wav,168.97238
p227_391.wav,120.4583
p227_392.wav,149.04456
p227_393.wav,133.70702
p227_394.wav,168.41122
p227_395.wav,149.21994
p227_396.wav,159.55829
p227_397.wav,144.63084
p227_398.wav,152.09583
p227_399.wav,107.78308
p227_400.wav,194.77922
p227_401.wav,151.51006
p227_402.wav,220.41866
p228_001.wav,222.74179
p228_002.wav,209.1873
p228_003.wav,212.606
p228_004.wav,213.6998
p228_005.wav,209.03723
p228_006.wav,204.55464
p228_007.wav,210.9881
p228_008.wav,204.52441
p228_009.wav,207.49579
p228_010.wav,209.69606
p228_011.wav,208.37459
p228_012.wav,206.34312
p228_013.wav,208.43893
p228_014.wav,202.69232
p228_015.wav,199.35358
p228_016.wav,204.68973
p228_018.wav,203.10333
p228_019.wav,202.47258
p228_020.wav,206.99667
p228_021.wav,207.47504
p228_022.wav,201.56786
p228_023.wav,198.56783
p228_024.wav,198.22018
p228_025.wav,159.08249
p228_026.wav,215.65584
p228_027.wav,199.33304
p228_028.wav,213.21773
p228_029.wav,208.02602
p228_030.wav,206.62051
p228_031.wav,216.85478
p228_032.wav,212.7759
p228_033.wav,224.75632
p228_034.wav,201.96623
p228_035.wav,179.5058
p228_036.wav,169.31937
p228_038.wav,186.60027
p228_039.wav,209.50719
p228_041.wav,186.26112
p228_042.wav,188.24075
p228_045.wav,188.43167
p228_046.wav,216.1672
p228_047.wav,205.0587
p228_048.wav,203.62076
p228_049.wav,193.48189
p228_050.wav,197.96541
p228_051.wav,205.65121
p228_052.wav,193.74251
p228_053.wav,195.38722
p228_054.wav,202.82874
p228_055.wav,200.77954
p228_056.wav,176.01503
p228_057.wav,184.62018
p228_058.wav,151.9078
p228_059.wav,185.82094
p228_060.wav,204.07922
p228_061.wav,189.26541
p228_062.wav,210.63162
p228_063.wav,198.46727
p228_064.wav,201.43504
p228_065.wav,179.15677
p228_066.wav,205.14217
p228_067.wav,204.12889
p228_068.wav,234.23967
p228_069.wav,209.88878
p228_070.wav,202.43211
p228_071.wav,217.10712
p228_073.wav,222.30685
p228_074.wav,220.8363
p228_075.wav,209.06067
p228_076.wav,213.91376
p228_077.wav,219.66493
p228_078.wav,222.00354
p228_079.wav,178.19986
p228_081.wav,204.24168
p228_082.wav,180.87552
p228_083.wav,179.68913
p228_084.wav,207.8906
p228_085.wav,141.20299
p228_086.wav,164.2015
p228_087.wav,183.78264
p228_088.wav,195.23903
p228_089.wav,210.45132
p228_090.wav,198.98415
p228_091.wav,204.80571
p228_092.wav,199.37257
p228_093.wav,201.75435
p228_094.wav,192.96909
p228_095.wav,197.72292
p228_096.wav,196.97646
p228_097.wav,195.97633
p228_098.wav,183.27913
p228_099.wav,160.31372
p228_100.wav,200.58202
p228_101.wav,173.75084
p228_102.wav,201.71085
p228_103.wav,195.03018
p228_104.wav,209.42029
p228_105.wav,201.14218
p228_106.wav,207.66367
p228_107.wav,214.9375
p228_108.wav,200.1839
p228_109.wav,201.13696
p228_110.wav,206.96819
p228_111.wav,219.81482
p228_112.wav,186.24786
p228_113.wav,192.37334
p228_114.wav,216.16252
p228_115.wav,210.28088
p228_116.wav,199.69588
p228_117.wav,203.99236
p228_118.wav,216.89052
p228_119.wav,212.55772
p228_120.wav,197.36214
p228_121.wav,188.56145
p228_122.wav,176.61394
p228_123.wav,150.02652
p228_124.wav,200.71732
p228_125.wav,195.21326
p228_126.wav,173.04291
p228_127.wav,168.71797
p228_128.wav,203.51329
p228_129.wav,201.14465
p228_130.wav,205.20305
p228_131.wav,212.50902
p228_132.wav,197.57086
p228_133.wav,195.15154
p228_134.wav,201.2124
p228_135.wav,201.20027
p228_136.wav,205.44447
p228_137.wav,176.78488
p228_138.wav,205.65239
p228_139.wav,180.22798
p228_140.wav,203.02022
p228_141.wav,201.60034
p228_142.wav,192.58525
p228_143.wav,207.32
p228_144.wav,200.92755
p228_145.wav,199.71507
p228_146.wav,216.65982
p228_147.wav,201.35133
p228_148.wav,189.36018
p228_149.wav,193.81805
p228_150.wav,198.92169
p228_151.wav,151.05006
p228_152.wav,201.35576
p228_153.wav,199.6492
p228_154.wav,202.61317
p228_155.wav,216.98291
p228_156.wav,208.80043
p228_157.wav,203.82558
p228_158.wav,206.47986
p228_159.wav,215.33772
p228_160.wav,192.81807
p228_161.wav,199.12419
p228_162.wav,169.7074
p228_163.wav,163.32715
p228_164.wav,200.64
p228_165.wav,187.2729
p228_166.wav,163.6263
p228_167.wav,188.4674
p228_168.wav,207.64906
p228_169.wav,197.58458
p228_170.wav,203.92001
p228_171.wav,190.80296
p228_172.wav,191.43636
p228_173.wav,200.72678
p228_174.wav,192.06319
p228_175.wav,201.15143
p228_176.wav,192.74345
p228_177.wav,201.92732
p228_178.wav,198.9356
p228_179.wav,201.80504
p228_180.wav,205.56055
p228_181.wav,207.13234
p228_182.wav,208.48685
p228_183.wav,200.79297
p228_184.wav,208.70058
p228_185.wav,192.88441
p228_186.wav,198.4223
p228_187.wav,223.2617
p228_188.wav,221.64742
p228_189.wav,216.69087
p228_190.wav,189.60085
p228_191.wav,206.16885
p228_192.wav,208.31377
p228_193.wav,208.83957
p228_194.wav,201.76732
p228_195.wav,220.14548
p228_196.wav,204.78131
p228_197.wav,201.71463
p228_198.wav,208.5293
p228_199.wav,217.84125
p228_200.wav,204.8592
p228_202.wav,173.47572
p228_203.wav,189.81244
p228_204.wav,150.46758
p228_205.wav,162.24033
p228_206.wav,182.6562
p228_207.wav,175.01575
p228_208.wav,186.13106
p228_209.wav,222.69453
p228_210.wav,214.95618
p228_211.wav,208.26462
p228_212.wav,206.6747
p228_213.wav,197.86604
p228_214.wav,206.16194
p228_215.wav,199.82993
p228_216.wav,185.34439
p228_217.wav,206.38425
p228_218.wav,200.25694
p228_219.wav,181.30391
p228_220.wav,191.31049
p228_221.wav,191.28925
p228_222.wav,191.77402
p228_223.wav,198.71799
p228_224.wav,191.60695
p228_225.wav,202.42596
p228_226.wav,203.58011
p228_227.wav,204.75932
p228_228.wav,203.26875
p228_229.wav,161.02065
p228_230.wav,160.62216
p228_231.wav,170.01282
p228_232.wav,175.05632
p228_233.wav,216.43044
p228_234.wav,206.37468
p228_235.wav,204.5515
p228_236.wav,204.72656
p228_237.wav,191.77888
p228_238.wav,201.1578
p228_239.wav,211.7356
p228_240.wav,225.00961
p228_241.wav,165.3428
p228_242.wav,198.9417
p228_243.wav,194.48494
p228_244.wav,168.43689
p228_245.wav,201.4566
p228_246.wav,176.67073
p228_247.wav,196.70995
p228_248.wav,140.38216
p228_249.wav,212.78987
p228_250.wav,200.6767
p228_251.wav,205.02051
p228_252.wav,207.01707
p228_253.wav,197.47952
p228_254.wav,201.53978
p228_255.wav,193.92123
p228_256.wav,199.82014
p228_257.wav,233.39911
p228_258.wav,179.40782
p228_259.wav,192.77203
p228_260.wav,204.30647
p228_261.wav,201.67476
p228_262.wav,213.2814
p228_263.wav,197.65894
p228_264.wav,193.1407
p228_265.wav,195.48897
p228_266.wav,196.25154
p228_267.wav,214.8611
p228_268.wav,203.43442
p228_269.wav,200.01176
p228_270.wav,201.5612
p228_271.wav,220.77225
p228_272.wav,206.73729
p228_274.wav,206.29007
p228_275.wav,217.80823
p228_276.wav,218.79128
p228_277.wav,211.4747
p228_278.wav,206.5455
p228_279.wav,208.75824
p228_280.wav,215.05704
p228_281.wav,217.87349
p228_282.wav,200.39311
p228_283.wav,201.56702
p228_284.wav,178.23581
p228_285.wav,169.59024
p228_286.wav,201.07204
p228_287.wav,194.96448
p228_288.wav,168.29715
p228_289.wav,170.0429
p228_290.wav,194.8802
p228_291.wav,195.95178
p228_292.wav,195.65007
p228_293.wav,204.74194
p228_294.wav,178.16296
p228_295.wav,196.2853
p228_296.wav,210.42339
p228_297.wav,207.8058
p228_298.wav,168.03212
p228_299.wav,202.2871
p228_300.wav,178.88878
p228_301.wav,188.06296
p228_302.wav,199.52824
p228_303.wav,207.59372
p228_304.wav,176.64641
p228_305.wav,178.98073
p228_306.wav,206.17194
p228_307.wav,211.57932
p228_308.wav,208.35574
p228_309.wav,185.41518
p228_310.wav,200.0462
p228_311.wav,194.23964
p228_312.wav,175.14037
p228_313.wav,191.24448
p228_315.wav,219.9393
p228_316.wav,197.38264
p228_317.wav,202.00673
p228_318.wav,228.98808
p228_319.wav,219.85352
p228_320.wav,213.09055
p228_321.wav,213.32541
p228_322.wav,221.38516
p228_323.wav,201.84842
p228_324.wav,170.37114
p228_325.wav,193.63799
p228_326.wav,166.3869
p228_327.wav,190.68138
p228_328.wav,189.52794
p228_329.wav,176.8601
p228_330.wav,166.83803
p228_331.wav,205.2106
p228_332.wav,201.18617
p228_333.wav,209.40257
p228_334.wav,211.81635
p228_335.wav,197.1373
p228_336.wav,197.28801
p228_337.wav,200.2766
p228_338.wav,229.60516
p228_339.wav,201.17282
p228_340.wav,163.4401
p228_341.wav,182.64825
p228_342.wav,199.14412
p228_343.wav,190.04999
p228_344.wav,205.70561
